Date,Stratum,Landsat,Guzinski,row,col
2019_05_17,0_1th,2.6427703,2.6268473,6275,10324
2019_05_17,0_1th,3.9508927,2.5427337,10343,10057
2019_05_17,0_1th,2.1793103,2.4809625,11068,7726
2019_05_17,0_1th,1.8776401,2.4182873,12242,7192
2019_05_17,0_1th,1.4279155,2.3160424,3103,3949
2019_05_17,0_1th,0.8526217,1.9065259,2914,3997
2019_05_17,0_1th,2.401351,2.079616,4975,5429
2019_05_17,0_1th,2.36635,2.4714236,5403,6199
2019_05_17,0_1th,2.8211792,1.9863076,3570,3067
2019_05_17,0_1th,1.4166508,2.761815,4016,6326
2019_05_17,0_1th,2.3154078,2.209304,7750,11332
2019_05_17,0_1th,2.3101144,2.318943,8707,11805
2019_05_17,0_1th,2.6603842,2.0415518,7506,9684
2019_05_17,0_1th,1.2145303,2.5000525,2267,3168
2019_05_17,0_1th,2.4448724,2.2386715,8700,11391
2019_05_17,0_1th,3.2988877,2.1091037,10022,10057
2019_05_17,0_1th,2.5063539,2.6370614,5505,5901
2019_05_17,0_1th,0.28615138,1.6658664,12257,8049
2019_05_17,0_1th,1.5092356,1.4309238,9817,7407
2019_05_17,0_1th,4.498625,2.5135386,11137,8167
2019_05_17,0_1th,4.272793,1.7413746,6520,11421
2019_05_17,0_1th,3.1310966,1.7125642,4504,2764
2019_05_17,0_1th,3.2097454,2.6659,4324,6771
2019_05_17,0_1th,0.3956462,2.1712735,2867,4028
2019_05_17,0_1th,4.206704,2.7475893,12591,7825
2019_05_17,0_1th,3.304329,1.8021237,4276,6781
2019_05_17,0_1th,2.5730956,2.1825051,3708,3701
2019_05_17,0_1th,2.6605642,1.6613138,6589,11293
2019_05_17,0_1th,0.061549008,2.518722,2811,2384
2019_05_17,0_1th,2.8335817,2.267786,11659,7489
2019_05_17,0_1th,4.521873,2.1880956,11136,8199
2019_05_17,0_1th,1.4912972,2.753747,5543,3837
2019_05_17,0_1th,1.0142516,2.5882936,3251,3733
2019_05_17,0_1th,1.0954124,2.2471397,6180,5669
2019_05_17,0_1th,2.6834548,2.4070094,9096,10365
2019_05_17,0_1th,3.4639876,1.705263,10928,11816
2019_05_17,0_1th,1.2176734,2.7868233,6906,9662
2019_05_17,0_1th,3.0033388,0.89614147,9534,9735
2019_05_17,0_1th,3.439773,0.9429955,10124,11183
2019_05_17,0_1th,2.1236937,2.3368864,9278,7190
2019_05_17,0_1th,4.586841,2.4707518,9641,8764
2019_05_17,0_1th,0.83894503,2.194914,7704,6547
2019_05_17,0_1th,1.7638792,2.4416726,10172,6329
2019_05_17,0_1th,1.4613584,2.711576,11117,8028
2019_05_17,0_1th,4.413003,2.056697,9741,9490
2019_05_17,0_1th,3.88453,2.5867062,7911,9156
2019_05_17,0_1th,1.7478142,1.1315321,6114,5411
2019_05_17,0_1th,1.3864574,2.0298529,2453,2824
2019_05_17,0_1th,1.0809362,2.5247617,8289,10530
2019_05_17,0_1th,3.6325905,2.322909,9795,6120
2019_05_17,0_1th,3.0935354,2.2875485,7742,6211
2019_05_17,0_1th,2.4816122,2.6270666,4278,2652
2019_05_17,0_1th,1.456561,1.9622281,2232,2529
2019_05_17,0_1th,3.748163,2.057423,5546,5503
2019_05_17,0_1th,1.9413843,1.9951291,5916,5659
2019_05_17,0_1th,1.0153015,2.3204162,10621,8675
2019_05_17,0_1th,4.4302907,1.9612411,10421,9725
2019_05_17,0_1th,0.2584344,2.699017,7086,5915
2019_05_17,0_1th,2.3362246,2.6924028,5642,5212
2019_05_17,0_1th,2.4516878,1.9019194,4573,2376
2019_05_17,0_1th,2.3820956,2.6291318,8381,10745
2019_05_17,0_1th,2.601674,2.216851,2407,2916
2019_05_17,0_1th,3.4174688,2.7403588,10428,11409
2019_05_17,0_1th,0.2203118,2.4005508,12394,8623
2019_05_17,0_1th,0.8499572,2.6133199,4956,3587
2019_05_17,0_1th,3.632591,1.9861312,8499,11446
2019_05_17,0_1th,2.024326,2.574912,2226,2525
2019_05_17,0_1th,1.6687739,2.7795472,2252,3176
2019_05_17,0_1th,1.9986955,2.351442,12492,7702
2019_05_17,0_1th,2.6271546,2.5192676,9815,8490
2019_05_17,0_1th,4.0160165,2.340342,10203,9759
2019_05_17,0_1th,4.215564,2.2245238,7971,8458
2019_05_17,0_1th,3.4224095,2.500258,7666,6396
2019_05_17,0_1th,3.3632882,1.8443363,9880,9402
2019_05_17,0_1th,2.21471,2.614654,5351,5251
2019_05_17,0_1th,1.5509409,2.3254263,4244,6830
2019_05_17,0_1th,2.3706787,0.08032818,9594,11501
2019_05_17,0_1th,3.104652,2.7460089,10254,10739
2019_05_17,0_1th,3.2281199,2.6645737,9285,11836
2019_05_17,0_1th,0.91413385,1.7636375,3790,3146
2019_05_17,0_1th,4.208284,2.5623689,9595,9018
2019_05_17,0_1th,2.5928783,2.713149,7682,9670
2019_05_17,0_1th,3.5146813,2.5977156,10399,9731
2019_05_17,0_1th,1.6018214,0.9039981,4586,2708
2019_05_17,0_1th,1.5372777,2.2771258,7477,10464
2019_05_17,0_1th,2.8894625,2.5267677,10296,10828
2019_05_17,0_1th,0.1468881,1.9718435,8276,6204
2019_05_17,0_1th,0.34674862,2.6577916,8570,10251
2019_05_17,0_1th,2.1135669,1.9379061,4135,3641
2019_05_17,0_1th,1.706604,1.5274152,6163,5672
2019_05_17,0_1th,3.762821,2.3936348,8126,11668
2019_05_17,0_1th,1.7584785,2.3694062,4934,5390
2019_05_17,0_1th,0.4606469,2.1466558,10266,11248
2019_05_17,0_1th,1.7306324,2.237193,11483,10672
2019_05_17,0_1th,1.2384701,1.844521,6277,5433
2019_05_17,0_1th,1.1068968,2.3061242,3485,3131
2019_05_17,0_1th,3.1075006,1.8272376,10460,10278
2019_05_17,0_1th,3.3182652,1.6494776,9823,11180
2019_05_17,0_1th,2.757602,2.5723083,4947,4950
2019_05_17,0_1th,3.3108015,0.26104525,6639,11126
2019_05_17,0_1th,0.7737519,2.3842583,4165,2580
2019_05_17,0_1th,1.4375771,2.7481446,3690,1661
2019_05_17,0_1th,2.2853622,1.2928602,5734,5344
2019_05_17,0_1th,2.53305,2.000622,9180,11535
2019_05_17,0_1th,0.5391989,1.7456102,11361,9257
2019_05_17,0_1th,3.9861748,1.6143711,7819,7228
2019_05_17,0_1th,3.5848222,2.1719322,9960,9908
2019_05_17,0_1th,1.2502339,2.155983,2678,2756
2019_05_17,0_1th,1.977209,2.2885325,2903,4016
2019_05_17,0_1th,1.6292292,1.6281279,9785,11484
2019_05_17,0_1th,2.4961274,2.087192,11570,10689
2019_05_17,0_1th,0.82880205,2.593325,4367,4922
2019_05_17,0_1th,2.3084373,2.7399216,2828,3564
2019_05_17,0_1th,1.1248211,2.7090034,3559,37
2019_05_17,0_1th,1.5597783,2.398307,4451,5962
2019_05_17,0_1th,0.65861034,2.276207,4452,2731
2019_05_17,0_1th,3.1387568,2.236084,5565,5449
2019_05_17,0_1th,1.7350769,2.1043625,10706,6852
2019_05_17,0_1th,2.3224359,2.7093506,8015,11510
2019_05_17,0_1th,3.1450279,1.9007338,11444,9109
