Tile,preds,composite,date,LST_Mask,S2_Mask,ET_var,Mask_Name,name_var,vmax,vmin,vp25,vp50,vp75,vlenght
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Soil,WhereNOT0,DEW,285.7651,285.31616,285.47515869140625,285.5328369140625,285.5733947753906,256840
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Canopy,Where0,DEW,285.66833,285.38544,285.4957580566406,285.5282287597656,285.555419921875,2401
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Canopy,WhereNOT0,DEW,285.7651,285.31616,285.47515869140625,285.5328369140625,285.5733947753906,256840
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Soil,Where0,LAI,4.733501,0.8868378,1.173991322517395,3.5884876251220703,4.070277690887451,2401
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Soil,WhereNOT0,LAI,4.909746,0.48355082,1.395578384399414,2.661905288696289,3.6120595932006836,256840
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Canopy,Where0,LAI,4.733501,0.8868378,1.173991322517395,3.5884876251220703,4.070277690887451,2401
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Canopy,WhereNOT0,LAI,4.909746,0.48355082,1.395578384399414,2.661905288696289,3.6120595932006836,256840
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Soil,Where0,LAI_pos,4.733501,0.8868378,1.173991322517395,3.5884876251220703,4.070277690887451,2401
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Soil,WhereNOT0,LAI_pos,4.909746,0.48355082,1.395578384399414,2.661905288696289,3.6120595932006836,256840
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Canopy,Where0,LAI_pos,4.733501,0.8868378,1.173991322517395,3.5884876251220703,4.070277690887451,2401
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Canopy,WhereNOT0,LAI_pos,4.909746,0.48355082,1.395578384399414,2.661905288696289,3.6120595932006836,256840
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Soil,Where0,LST,314.06482,305.9178,308.23663330078125,308.8687744140625,311.0103454589844,2401
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Soil,WhereNOT0,LST,311.28003,294.80087,300.21197509765625,302.0706481933594,304.1425552368164,256840
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Canopy,Where0,LST,314.06482,305.9178,308.23663330078125,308.8687744140625,311.0103454589844,2401
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Canopy,WhereNOT0,LST,311.28003,294.80087,300.21197509765625,302.0706481933594,304.1425552368164,256840
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Soil,Where0,LST_acq_spatial,2019-07-20T09:43:00.000000000,2019-07-20T09:43:00.000000000,2019-07-20T09:43:00.000000000,2019-07-20T09:43:00.000000000,2019-07-20T09:43:00.000000000,2401
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Soil,WhereNOT0,LST_acq_spatial,2019-07-20T09:43:00.000000000,2019-07-20T09:36:00.000000000,2019-07-20T09:43:00.000000000,2019-07-20T09:43:00.000000000,2019-07-20T09:43:00.000000000,256840
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Canopy,Where0,LST_acq_spatial,2019-07-20T09:43:00.000000000,2019-07-20T09:43:00.000000000,2019-07-20T09:43:00.000000000,2019-07-20T09:43:00.000000000,2019-07-20T09:43:00.000000000,2401
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Canopy,WhereNOT0,LST_acq_spatial,2019-07-20T09:43:00.000000000,2019-07-20T09:36:00.000000000,2019-07-20T09:43:00.000000000,2019-07-20T09:43:00.000000000,2019-07-20T09:43:00.000000000,256840
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Soil,Where0,SP,995.68994,989.2111,991.2839965820312,991.643310546875,992.1954956054688,2401
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Soil,WhereNOT0,SP,997.2056,987.02374,991.4009399414062,992.4923706054688,993.9104766845703,256840
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Canopy,Where0,SP,995.68994,989.2111,991.2839965820312,991.643310546875,992.1954956054688,2401
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Canopy,WhereNOT0,SP,997.2056,987.02374,991.4009399414062,992.4923706054688,993.9104766845703,256840
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Soil,Where0,SSRD,643.2754,480.6394,593.8773193359375,603.00244140625,605.8768310546875,2401
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Soil,WhereNOT0,SSRD,670.0479,458.33475,599.195556640625,603.8368530273438,607.7751007080078,256840
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Canopy,Where0,SSRD,643.2754,480.6394,593.8773193359375,603.00244140625,605.8768310546875,2401
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Canopy,WhereNOT0,SSRD,670.0479,458.33475,599.195556640625,603.8368530273438,607.7751007080078,256840
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Soil,Where0,SSRD_mean2,357.8324,236.37772,303.9975280761719,306.6767578125,309.15118408203125,2401
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Soil,WhereNOT0,SSRD_mean2,379.10733,201.93048,302.1302795410156,305.43699645996094,308.56309509277344,256840
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Canopy,Where0,SSRD_mean2,357.8324,236.37772,303.9975280761719,306.6767578125,309.15118408203125,2401
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Canopy,WhereNOT0,SSRD_mean2,379.10733,201.93048,302.1302795410156,305.43699645996094,308.56309509277344,256840
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Soil,Where0,TEMP,297.67804,297.3452,297.47711181640625,297.5094299316406,297.53466796875,2401
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Soil,WhereNOT0,TEMP,297.739,297.09976,297.46405029296875,297.5338134765625,297.58441162109375,256840
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Canopy,Where0,TEMP,297.67804,297.3452,297.47711181640625,297.5094299316406,297.53466796875,2401
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Canopy,WhereNOT0,TEMP,297.739,297.09976,297.46405029296875,297.5338134765625,297.58441162109375,256840
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Soil,Where0,VZA,20.643833,19.936916,20.15673065185547,20.268800735473633,20.44575309753418,2401
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Soil,WhereNOT0,VZA,20.659512,19.936619,20.049602508544922,20.24663543701172,20.433509826660156,256840
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Canopy,Where0,VZA,20.643833,19.936916,20.15673065185547,20.268800735473633,20.44575309753418,2401
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Canopy,WhereNOT0,VZA,20.659512,19.936619,20.049602508544922,20.24663543701172,20.433509826660156,256840
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Soil,Where0,VZA_at_acq_file_sub,21,20,20.0,20.0,20.0,2401
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Soil,WhereNOT0,VZA_at_acq_file_sub,21,20,20.0,20.0,20.0,256840
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Canopy,Where0,VZA_at_acq_file_sub,21,20,20.0,20.0,20.0,2401
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Canopy,WhereNOT0,VZA_at_acq_file_sub,21,20,20.0,20.0,20.0,256840
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Soil,Where0,WSPEED,5.8462043,5.7038054,5.743378639221191,5.762510776519775,5.788782119750977,2401
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Soil,WhereNOT0,WSPEED,5.855199,5.5294933,5.723217725753784,5.757202863693237,5.788435459136963,256840
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Canopy,Where0,WSPEED,5.8462043,5.7038054,5.743378639221191,5.762510776519775,5.788782119750977,2401
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Canopy,WhereNOT0,WSPEED,5.855199,5.5294933,5.723217725753784,5.757202863693237,5.788435459136963,256840
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Soil,Where0,ZEN,37.423367,37.318848,37.349246978759766,37.36074447631836,37.372467041015625,2401
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Soil,WhereNOT0,ZEN,38.147198,37.310658,37.35492706298828,37.37392044067383,37.394676208496094,256840
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Canopy,Where0,ZEN,37.423367,37.318848,37.349246978759766,37.36074447631836,37.372467041015625,2401
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Canopy,WhereNOT0,ZEN,38.147198,37.310658,37.35492706298828,37.37392044067383,37.394676208496094,256840
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Soil,Where0,aspect_sub,360,1,143.0,221.0,298.0,2401
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Soil,WhereNOT0,aspect_sub,360,0,83.0,170.0,272.0,256840
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Canopy,Where0,aspect_sub,360,1,143.0,221.0,298.0,2401
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Canopy,WhereNOT0,aspect_sub,360,0,83.0,170.0,272.0,256840
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Soil,Where0,canopy_height,19.008318,3.5612743,4.714396953582764,14.41028881072998,16.345012664794922,2401
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Soil,WhereNOT0,canopy_height,19.716068,1.941795,5.604223728179932,10.689412593841553,14.5049467086792,256840
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Canopy,Where0,canopy_height,19.008318,3.5612743,4.714396953582764,14.41028881072998,16.345012664794922,2401
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Canopy,WhereNOT0,canopy_height,19.716068,1.941795,5.604223728179932,10.689412593841553,14.5049467086792,256840
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Soil,Where0,dem_sub,109,52,83.0,87.0,90.0,2401
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Soil,WhereNOT0,dem_sub,127,39,68.0,80.0,89.0,256840
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Canopy,Where0,dem_sub,109,52,83.0,87.0,90.0,2401
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Canopy,WhereNOT0,dem_sub,127,39,68.0,80.0,89.0,256840
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Soil,Where0,geopot_sub,721,649,699.0,703.0,711.0,2401
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Soil,WhereNOT0,geopot_sub,721,619,664.0,686.0,703.0,256840
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Canopy,Where0,geopot_sub,721,649,699.0,703.0,711.0,2401
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Canopy,WhereNOT0,geopot_sub,721,619,664.0,686.0,703.0,256840
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Soil,Where0,lat_sub,53,53,53.0,53.0,53.0,2401
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Soil,WhereNOT0,lat_sub,53,53,53.0,53.0,53.0,256840
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Canopy,Where0,lat_sub,53,53,53.0,53.0,53.0,2401
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Canopy,WhereNOT0,lat_sub,53,53,53.0,53.0,53.0,256840
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Soil,Where0,lon_sub,11,11,11.0,11.0,11.0,2401
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Soil,WhereNOT0,lon_sub,11,11,11.0,11.0,11.0,256840
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Canopy,Where0,lon_sub,11,11,11.0,11.0,11.0,2401
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Canopy,WhereNOT0,lon_sub,11,11,11.0,11.0,11.0,256840
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Soil,Where0,longwave_radiation,360.56815,358.4015,359.2350158691406,359.423095703125,359.6184997558594,2401
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Soil,WhereNOT0,longwave_radiation,360.9109,357.22733,359.2130432128906,359.6124572753906,359.99243927001953,256840
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Canopy,Where0,longwave_radiation,360.56815,358.4015,359.2350158691406,359.423095703125,359.6184997558594,2401
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Canopy,WhereNOT0,longwave_radiation,360.9109,357.22733,359.2130432128906,359.6124572753906,359.99243927001953,256840
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Soil,Where0,ndvi,0.90849096,0.18971062,0.31009796261787415,0.7896350622177124,0.8437039256095886,2401
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Soil,WhereNOT0,ndvi,0.92418075,-0.07059225,0.3843038082122803,0.6614425182342529,0.7924450784921646,256840
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Canopy,Where0,ndvi,0.90849096,0.18971062,0.31009796261787415,0.7896350622177124,0.8437039256095886,2401
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Canopy,WhereNOT0,ndvi,0.92418075,-0.07059225,0.3843038082122803,0.6614425182342529,0.7924450784921646,256840
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Soil,Where0,ndvi_pos,0.90849096,0.18971062,0.31009796261787415,0.7896350622177124,0.8437039256095886,2401
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Soil,WhereNOT0,ndvi_pos,0.92418075,0.0034129692,0.3843200206756592,0.6614987850189209,0.7924464643001556,256840
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Canopy,Where0,ndvi_pos,0.90849096,0.18971062,0.31009796261787415,0.7896350622177124,0.8437039256095886,2401
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Canopy,WhereNOT0,ndvi_pos,0.92418075,0.0034129692,0.3843200206756592,0.6614987850189209,0.7924464643001556,256840
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Soil,Where0,resistanceD,12.355407,2.3148284,3.0643579959869385,9.366687774658203,10.624258995056152,2401
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Soil,WhereNOT0,resistanceD,12.815444,1.2621667,3.6427454948425293,6.948118209838867,9.428215742111206,256840
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Canopy,Where0,resistanceD,12.355407,2.3148284,3.0643579959869385,9.366687774658203,10.624258995056152,2401
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Canopy,WhereNOT0,resistanceD,12.815444,1.2621667,3.6427454948425293,6.948118209838867,9.428215742111206,256840
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Soil,Where0,resistanceZ,2.3760397,0.4451593,0.5892996191978455,1.8012861013412476,2.0431265830993652,2401
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Soil,WhereNOT0,resistanceZ,2.4645085,0.24272437,0.7005279660224915,1.336176574230194,1.8131183385849,256840
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Canopy,Where0,resistanceZ,2.3760397,0.4451593,0.5892996191978455,1.8012861013412476,2.0431265830993652,2401
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Canopy,WhereNOT0,resistanceZ,2.4645085,0.24272437,0.7005279660224915,1.336176574230194,1.8131183385849,256840
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Soil,Where0,slope_sub,24,0,1.0,1.0,6.0,2401
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Soil,WhereNOT0,slope_sub,34,0,1.0,2.0,4.0,256840
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Canopy,Where0,slope_sub,24,0,1.0,1.0,6.0,2401
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Canopy,WhereNOT0,slope_sub,34,0,1.0,2.0,4.0,256840
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Soil,Where0,vapor_pressure,14.501485,14.23438,14.33802318572998,14.36865234375,14.394349098205566,2401
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Soil,WhereNOT0,vapor_pressure,14.5938635,14.169635,14.318617820739746,14.373004913330078,14.411355972290039,256840
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Canopy,Where0,vapor_pressure,14.501485,14.23438,14.33802318572998,14.36865234375,14.394349098205566,2401
X64_Y42,allpred,minVZA,20-07-2019,no,yes,Canopy,WhereNOT0,vapor_pressure,14.5938635,14.169635,14.318617820739746,14.373004913330078,14.411355972290039,256840
X64_Y42,allpred,minVZA,21-07-2019,no,yes,Soil,Where0,AZI,322.76932,149.76309,315.0525817871094,322.5212707519531,322.6370849609375,438330
X64_Y42,allpred,minVZA,21-07-2019,no,yes,Soil,WhereNOT0,AZI,322.7694,149.75948,152.96104431152344,153.1346435546875,153.46014404296875,670331
X64_Y42,allpred,minVZA,21-07-2019,no,yes,Canopy,Where0,AZI,322.7694,149.76015,153.1476593017578,314.9786376953125,322.5404357910156,918693
X64_Y42,allpred,minVZA,21-07-2019,no,yes,Canopy,WhereNOT0,AZI,322.455,149.75948,152.93911743164062,153.05818939208984,153.20204162597656,189968
X64_Y42,allpred,minVZA,21-07-2019,no,yes,Soil,Where0,DEW,287.75577,283.91315,284.5392150878906,284.80426025390625,284.9332580566406,438330
X64_Y42,allpred,minVZA,21-07-2019,no,yes,Soil,WhereNOT0,DEW,287.868,283.89816,287.4385070800781,287.5181579589844,287.5794677734375,670331
X64_Y42,allpred,minVZA,21-07-2019,no,yes,Canopy,Where0,DEW,287.868,283.89816,284.60528564453125,284.9566955566406,287.51593017578125,918693
X64_Y42,allpred,minVZA,21-07-2019,no,yes,Canopy,WhereNOT0,DEW,287.86716,283.94003,287.48883056640625,287.52850341796875,287.5866394042969,189968
X64_Y42,allpred,minVZA,21-07-2019,no,yes,Soil,Where0,LAI,4.9217114,0.36621892,1.3436461687088013,2.3985477685928345,3.3526989817619324,438330
X64_Y42,allpred,minVZA,21-07-2019,no,yes,Soil,WhereNOT0,LAI,4.970954,0.4340679,1.6570883393287659,3.0855214595794678,3.746867299079895,670331
X64_Y42,allpred,minVZA,21-07-2019,no,yes,Canopy,Where0,LAI,4.970954,0.36621892,1.3607151508331299,2.4662814140319824,3.4940812587738037,918693
X64_Y42,allpred,minVZA,21-07-2019,no,yes,Canopy,WhereNOT0,LAI,4.9569955,0.94927675,2.964750826358795,3.477803111076355,3.906032919883728,189968
X64_Y42,allpred,minVZA,21-07-2019,no,yes,Soil,Where0,LAI_pos,4.9217114,0.36621892,1.3436461687088013,2.3985477685928345,3.3526989817619324,438330
X64_Y42,allpred,minVZA,21-07-2019,no,yes,Soil,WhereNOT0,LAI_pos,4.970954,0.4340679,1.6570883393287659,3.0855214595794678,3.746867299079895,670331
X64_Y42,allpred,minVZA,21-07-2019,no,yes,Canopy,Where0,LAI_pos,4.970954,0.36621892,1.3607151508331299,2.4662814140319824,3.4940812587738037,918693
X64_Y42,allpred,minVZA,21-07-2019,no,yes,Canopy,WhereNOT0,LAI_pos,4.9569955,0.94927675,2.964750826358795,3.477803111076355,3.906032919883728,189968
X64_Y42,allpred,minVZA,21-07-2019,no,yes,Soil,Where0,LST,308.51465,283.2655,289.6849670410156,290.3012390136719,291.0791015625,438330
X64_Y42,allpred,minVZA,21-07-2019,no,yes,Soil,WhereNOT0,LST,307.54654,282.72467,292.49131774902344,295.79302978515625,298.72015380859375,670331
X64_Y42,allpred,minVZA,21-07-2019,no,yes,Canopy,Where0,LST,308.51465,282.72467,290.0856018066406,291.2373352050781,294.4468688964844,918693
X64_Y42,allpred,minVZA,21-07-2019,no,yes,Canopy,WhereNOT0,LST,306.67267,284.28586,296.8289489746094,298.539794921875,300.3569793701172,189968
X64_Y42,allpred,minVZA,21-07-2019,no,yes,Soil,Where0,LST_acq_spatial,2019-07-21T20:43:00.000000000,2019-07-21T10:11:00.000000000,2019-07-21T20:07:00.000000000,2019-07-21T20:43:00.000000000,2019-07-21T20:43:00.000000000,438330
X64_Y42,allpred,minVZA,21-07-2019,no,yes,Soil,WhereNOT0,LST_acq_spatial,2019-07-21T20:43:00.000000000,2019-07-21T10:11:00.000000000,2019-07-21T10:19:00.000000000,2019-07-21T10:19:00.000000000,2019-07-21T10:19:00.000000000,670331
X64_Y42,allpred,minVZA,21-07-2019,no,yes,Canopy,Where0,LST_acq_spatial,2019-07-21T20:43:00.000000000,2019-07-21T10:11:00.000000000,2019-07-21T10:19:00.000000000,2019-07-21T20:07:00.000000000,2019-07-21T20:43:00.000000000,918693
X64_Y42,allpred,minVZA,21-07-2019,no,yes,Canopy,WhereNOT0,LST_acq_spatial,2019-07-21T20:43:00.000000000,2019-07-21T10:11:00.000000000,2019-07-21T10:19:00.000000000,2019-07-21T10:19:00.000000000,2019-07-21T10:19:00.000000000,189968
X64_Y42,allpred,minVZA,21-07-2019,no,yes,Soil,Where0,SP,1008.12665,993.1036,1002.5704956054688,1004.5864868164062,1005.8943328857422,438330
X64_Y42,allpred,minVZA,21-07-2019,no,yes,Soil,WhereNOT0,SP,1008.19885,989.64624,998.3047485351562,1000.669677734375,1002.5842895507812,670331
X64_Y42,allpred,minVZA,21-07-2019,no,yes,Canopy,Where0,SP,1008.19885,989.64624,999.9912719726562,1002.62841796875,1005.0222778320312,918693
X64_Y42,allpred,minVZA,21-07-2019,no,yes,Canopy,WhereNOT0,SP,1007.36127,990.0809,998.1427612304688,1000.4261169433594,1002.1534729003906,189968
X64_Y42,allpred,minVZA,21-07-2019,no,yes,Soil,Where0,SSRD,722.4728,18.518099,19.460128784179688,19.812808990478516,53.85719108581543,438330
X64_Y42,allpred,minVZA,21-07-2019,no,yes,Soil,WhereNOT0,SSRD,745.48224,18.354427,650.8853149414062,667.952392578125,673.2997436523438,670331
X64_Y42,allpred,minVZA,21-07-2019,no,yes,Canopy,Where0,SSRD,744.6927,18.354427,19.7581844329834,54.770320892333984,667.0214233398438,918693
X64_Y42,allpred,minVZA,21-07-2019,no,yes,Canopy,WhereNOT0,SSRD,745.48224,20.05479,663.9472503662109,670.2906188964844,674.9910125732422,189968
X64_Y42,allpred,minVZA,21-07-2019,no,yes,Soil,Where0,SSRD_mean2,383.02002,195.19809,304.23807525634766,307.54705810546875,310.5731964111328,438330
X64_Y42,allpred,minVZA,21-07-2019,no,yes,Soil,WhereNOT0,SSRD_mean2,383.83347,194.7117,304.23643493652344,307.44769287109375,310.4414978027344,670331
X64_Y42,allpred,minVZA,21-07-2019,no,yes,Canopy,Where0,SSRD_mean2,383.83347,194.7117,304.2601623535156,307.5589904785156,310.59228515625,918693
X64_Y42,allpred,minVZA,21-07-2019,no,yes,Canopy,WhereNOT0,SSRD_mean2,376.7814,196.32225,304.1385803222656,307.1612091064453,310.0220184326172,189968
X64_Y42,allpred,minVZA,21-07-2019,no,yes,Soil,Where0,TEMP,294.6216,292.1274,292.82525634765625,293.0036315917969,294.0846710205078,438330
X64_Y42,allpred,minVZA,21-07-2019,no,yes,Soil,WhereNOT0,TEMP,294.66452,292.11807,294.0937194824219,294.269287109375,294.4098815917969,670331
X64_Y42,allpred,minVZA,21-07-2019,no,yes,Canopy,Where0,TEMP,294.66452,292.11807,292.9728088378906,294.0914611816406,294.34844970703125,918693
X64_Y42,allpred,minVZA,21-07-2019,no,yes,Canopy,WhereNOT0,TEMP,294.65012,292.6756,294.14537811279297,294.2979431152344,294.4177932739258,189968
X64_Y42,allpred,minVZA,21-07-2019,no,yes,Soil,Where0,VZA,28.219425,19.796047,20.55971336364746,21.15867042541504,26.035568237304688,438330
X64_Y42,allpred,minVZA,21-07-2019,no,yes,Soil,WhereNOT0,VZA,28.219425,19.796047,23.398757934570312,23.882917404174805,24.460548400878906,670331
X64_Y42,allpred,minVZA,21-07-2019,no,yes,Canopy,Where0,VZA,28.219425,19.796047,21.080556869506836,23.468564987182617,24.791269302368164,918693
X64_Y42,allpred,minVZA,21-07-2019,no,yes,Canopy,WhereNOT0,VZA,28.219425,19.997757,23.409351348876953,23.738479614257812,24.129819869995117,189968
X64_Y42,allpred,minVZA,21-07-2019,no,yes,Soil,Where0,VZA_at_acq_file_sub,28,20,21.0,21.0,26.0,438330
X64_Y42,allpred,minVZA,21-07-2019,no,yes,Soil,WhereNOT0,VZA_at_acq_file_sub,28,20,23.0,24.0,24.0,670331
X64_Y42,allpred,minVZA,21-07-2019,no,yes,Canopy,Where0,VZA_at_acq_file_sub,28,20,21.0,23.0,25.0,918693
X64_Y42,allpred,minVZA,21-07-2019,no,yes,Canopy,WhereNOT0,VZA_at_acq_file_sub,28,20,23.0,24.0,24.0,189968
X64_Y42,allpred,minVZA,21-07-2019,no,yes,Soil,Where0,WSPEED,7.334584,4.580289,4.699838280677795,4.7471702098846436,4.7808297872543335,438330
X64_Y42,allpred,minVZA,21-07-2019,no,yes,Soil,WhereNOT0,WSPEED,7.394308,4.581306,6.943580150604248,7.149667739868164,7.228759050369263,670331
X64_Y42,allpred,minVZA,21-07-2019,no,yes,Canopy,Where0,WSPEED,7.394308,4.580289,4.7311320304870605,4.805339813232422,7.136920928955078,918693
X64_Y42,allpred,minVZA,21-07-2019,no,yes,Canopy,WhereNOT0,WSPEED,7.392031,4.5944667,7.126336574554443,7.193537473678589,7.243958115577698,189968
X64_Y42,allpred,minVZA,21-07-2019,no,yes,Soil,Where0,ZEN,99.13679,34.442307,95.61417388916016,99.02013397216797,99.07786560058594,438330
X64_Y42,allpred,minVZA,21-07-2019,no,yes,Soil,WhereNOT0,ZEN,99.136566,34.39052,34.565025329589844,34.623226165771484,35.06861877441406,670331
X64_Y42,allpred,minVZA,21-07-2019,no,yes,Canopy,Where0,ZEN,99.13679,34.39052,34.62990951538086,95.52761840820312,99.02445983886719,918693
X64_Y42,allpred,minVZA,21-07-2019,no,yes,Canopy,WhereNOT0,ZEN,99.00262,34.393837,34.55568313598633,34.60077476501465,34.66054153442383,189968
X64_Y42,allpred,minVZA,21-07-2019,no,yes,Soil,Where0,aspect_sub,360,0,88.0,172.0,273.0,438330
X64_Y42,allpred,minVZA,21-07-2019,no,yes,Soil,WhereNOT0,aspect_sub,360,0,81.0,164.0,265.0,670331
X64_Y42,allpred,minVZA,21-07-2019,no,yes,Canopy,Where0,aspect_sub,360,0,87.0,172.0,272.0,918693
X64_Y42,allpred,minVZA,21-07-2019,no,yes,Canopy,WhereNOT0,aspect_sub,360,0,71.0,148.0,243.0,189968
X64_Y42,allpred,minVZA,21-07-2019,no,yes,Soil,Where0,canopy_height,19.764116,1.4706253,5.395679473876953,9.631847858428955,13.463433027267456,438330
X64_Y42,allpred,minVZA,21-07-2019,no,yes,Soil,WhereNOT0,canopy_height,19.96186,1.7430863,6.654369354248047,12.390528678894043,15.046294689178467,670331
X64_Y42,allpred,minVZA,21-07-2019,no,yes,Canopy,Where0,canopy_height,19.96186,1.4706253,5.464223384857178,9.90384578704834,14.031181335449219,918693
X64_Y42,allpred,minVZA,21-07-2019,no,yes,Canopy,WhereNOT0,canopy_height,19.905807,3.8120105,11.90554928779602,13.965813636779785,15.685455799102783,189968
X64_Y42,allpred,minVZA,21-07-2019,no,yes,Soil,Where0,dem_sub,140,15,33.0,43.0,62.0,438330
X64_Y42,allpred,minVZA,21-07-2019,no,yes,Soil,WhereNOT0,dem_sub,139,14,33.0,48.0,69.0,670331
X64_Y42,allpred,minVZA,21-07-2019,no,yes,Canopy,Where0,dem_sub,140,15,33.0,46.0,66.0,918693
X64_Y42,allpred,minVZA,21-07-2019,no,yes,Canopy,WhereNOT0,dem_sub,134,14,32.0,47.0,67.0,189968
X64_Y42,allpred,minVZA,21-07-2019,no,yes,Soil,Where0,geopot_sub,718,301,419.0,492.0,589.0,438330
X64_Y42,allpred,minVZA,21-07-2019,no,yes,Soil,WhereNOT0,geopot_sub,721,301,485.0,569.0,643.0,670331
